s_no,key,num_equality_compares,cumulative_avg
12995,doctrine,4,2.09
12996,troubled,2,2.09
12997,suffered,2,2.09
12998,observed,2,2.09
12999,observed,2,2.09
13000,repeated,2,2.09
13001,contemptuously,2,2.09
13002,observed,2,2.09
13003,observed,2,2.09
13004,republic,6,2.09
13005,observed,2,2.09
13006,deprecatory,2,2.09
13007,daughter,2,2.09
13008,dreadful,2,2.09
13009,observed,2,2.09
13010,daughter,2,2.09
13011,repeated,2,2.09
13012,observed,2,2.09
13013,daughter,2,2.09
13014,observed,2,2.09
13015,observed,2,2.09
13016,observed,2,2.09
13017,observed,2,2.09
13018,listeners,2,2.09
13019,citizeness,2,2.09
13020,vengeance,2,2.09
13021,embraced,2,2.09
13022,implacably,0,2.09
13023,addressing,2,2.09
13024,depended,2,2.09
13025,theewhich,0,2.09
13026,protested,2,2.09
13027,wrathfully,4,2.09
13028,vengeance,2,2.09
13029,oppressors,2,2.09
13030,register,2,2.09
13031,destruction,4,2.09
13032,extermination,2,2.09
13033,assented,2,2.09
13034,beginning,2,2.09
13035,bastille,6,2.09
13036,assented,2,2.09
13037,gleaming,2,2.09
13038,shutters,2,2.09
13039,communicate,2,2.09
13040,assented,2,2.09
13041,communicate,2,2.09
13042,fishermen,2,2.09
13043,seashore,2,2.09
13044,evremonde,2,2.09
13045,brothers,2,2.09
13046,bastille,6,2.09
13047,describes,0,2.09
13048,mortally,2,2.09
13049,descends,8,2.09
13050,assented,2,2.09
13051,returned,2,2.09
13052,horrible,2,2.09
13053,enjoyment,2,2.09
13054,wraththe,0,2.09
13055,listener,0,2.09
13056,commended,2,2.09
13057,minority,0,2.09
13058,interposed,2,2.09
13059,compassionate,2,2.09
13060,elicited,2,2.09
13061,repetition,2,2.09
13062,customers,2,2.09
13063,customer,2,2.09
13064,perplexedly,0,2.09
13065,stranger,2,2.09
13066,directed,2,2.09
13067,national,2,2.09
13068,pointing,2,2.09
13069,customer,2,2.09
13070,reflections,2,2.09
13071,swallowed,2,2.09
13072,appointed,2,2.09
13073,gentleman,2,2.09
13074,restless,2,2.09
13075,appointment,2,2.09
13076,bankinghouse,2,2.09
13077,mediation,0,2.09
13078,returning,2,2.09
13079,unwilling,0,2.09
13080,arranged,2,2.09
13081,bankinghouse,2,2.09
13082,midnight,2,2.09
13083,meanwhile,2,2.09
13084,returned,2,2.09
13085,discussing,0,2.09
13086,question,2,2.09
13087,building,2,2.09
13088,structure,2,2.09
13089,prolonged,2,2.09
13090,traversing,2,2.09
13091,question,2,2.09
13092,everything,2,2.09
13093,helpless,2,2.09
13094,straying,0,2.09
13095,everywhere,2,2.09
13096,whimpering,0,2.09
13097,miserable,2,2.09
13098,receiving,2,2.09
13099,distracted,2,2.09
13100,implored,2,2.09
13101,dreadful,2,2.09
13102,agreementthey,2,2.09
13103,shoulder,2,2.09
13104,presently,2,2.09
13105,happened,2,2.09
13106,momentary,2,2.09
13107,affected,2,2.09
13108,impressed,2,2.09
13109,spectacle,2,2.09
13110,emotions,2,2.09
13111,daughter,2,2.09
13112,reliance,2,2.09
13113,appealed,2,2.09
13114,strongly,2,2.09
13115,agreement,0,2.09
13116,steadily,2,2.09
13117,stipulations,2,2.09
13118,answered,2,2.09
13119,monotonously,2,2.09
13120,watching,2,2.09
13121,entangling,0,2.09
13122,accustomed,4,2.09
13123,exclaimed,2,2.09
13124,certificate,2,2.09
13125,englishman,2,2.09
13126,tomorrow,2,2.09
13127,tomorrow,2,2.09
13128,remember,4,2.09
13129,certificate,2,2.09
13130,enabling,6,2.09
13131,daughter,2,2.09
13132,frontier,4,2.09
13133,obtained,2,2.09
13134,precaution,2,2.09
13135,yesterday,2,2.09
13136,carefully,2,2.09
13137,recalled,2,2.09
13138,recalled,2,2.09
13139,denunciation,2,2.09
13140,overheard,4,2.09
13141,presented,2,2.09
13142,confirms,0,2.09
13143,woodsawyer,2,2.09
13144,defarges,2,2.09
13145,rehearsed,0,2.09
13146,mentioned,2,2.09
13147,namemaking,0,2.09
13148,prisoners,2,2.09
13149,pretence,2,2.09
13150,childsand,0,2.09
13151,fathersfor,2,2.09
13152,horrified,0,2.09
13153,denunciation,2,2.09
13154,certainly,2,2.09
13155,tomorrow,2,2.09
13156,probably,2,2.09
13157,afterwards,2,2.09
13158,probably,2,2.09
13159,afterwards,2,2.09
13160,sympathise,4,2.09
13161,guillotine,2,2.09
13162,unquestionably,2,2.09
13163,inveteracy,0,2.09
13164,described,2,2.09
13165,strength,2,2.09
13166,attentively,2,2.09
13167,confidence,2,2.09
13168,touching,2,2.09
13169,distress,2,2.09
13170,travelling,2,2.09
13171,seacoast,0,2.09
13172,preparations,4,2.09
13173,completed,2,2.09
13174,tomorrow,2,2.09
13175,starting,2,2.09
13176,afternoon,2,2.09
13177,inspiring,0,2.09
13178,involving,2,2.09
13179,husbands,2,2.09
13180,cheerfully,2,2.09
13181,faltered,4,2.09
13182,necessity,2,2.09
13183,husbands,2,2.09
13184,arrangement,2,2.09
13185,steadily,2,2.09
13186,arrangements,2,2.09
13187,courtyard,2,2.09
13188,carriage,2,2.09
13189,understand,2,2.09
13190,circumstances,2,2.09
13191,certificate,2,2.09
13192,occupied,2,2.09
13193,grasping,8,2.09
13194,solemnly,4,2.09
13195,influence,2,2.09
13196,remember,4,2.09
13197,tomorrow,2,2.09
13198,reasonand,0,2.09
13199,possibly,2,2.09
13200,inevitably,2,2.09
13201,sacrificed,2,2.09
13202,remember,4,2.09
13203,faithfully,2,2.09
13204,earnestness,2,2.09
13205,moaningly,6,2.09
13206,besought,2,2.09
13207,protected,2,2.09
13208,courtyard,2,2.09
13209,afflicted,2,2.09
13210,memorable,2,2.09
13211,revealed,2,2.09
13212,desolate,2,2.09
13213,itoutwatched,0,2.09
13214,courtyard,2,2.09
13215,remained,4,2.09
13216,breathed,2,2.09
13217,blessing,2,2.09
13218,farewell,2,2.09
13219,fiftytwo,0,2.09
13220,conciergerie,2,2.09
13221,fiftytwo,2,2.09
13222,afternoon,2,2.09
13223,lifetide,4,2.09
13224,boundless,0,2.09
13225,everlasting,2,2.09
13226,occupants,0,2.09
13227,appointed,2,2.09
13228,yesterday,2,2.09
13229,tomorrow,2,2.09
13230,farmergeneral,2,2.09
13231,seamstress,0,2.09
13232,obscurity,2,2.09
13233,physical,4,2.09
13234,diseases,2,2.09
13235,engendered,2,2.09
13236,neglects,0,2.09
13237,frightful,2,2.09
13238,disorder,2,2.09
13239,unspeakable,2,2.09
13240,suffering,2,2.09
13241,intolerable,4,2.09
13242,oppression,2,2.09
13243,heartless,2,2.09
13244,indifference,2,2.09
13245,distinction,2,2.09
13246,sustained,2,2.09
13247,flattering,0,2.09
13248,delusion,2,2.09
13249,tribunal,2,2.09
13250,narrative,4,2.09
13251,condemnation,0,2.09
13252,comprehended,4,2.09
13253,personal,2,2.09
13254,influence,2,2.09
13255,possibly,2,2.09
13256,virtually,0,2.09
13257,sentenced,0,2.09
13258,millions,4,2.09
13259,nevertheless,2,2.09
13260,unclosed,0,2.09
13261,clenched,2,2.09
13262,strength,2,2.09
13263,thoughts,2,2.09
13264,turbulent,2,2.09
13265,contended,2,2.09
13266,resignation,0,2.09
13267,resigned,2,2.09
13268,consideration,2,2.09
13269,disgrace,4,2.09
13270,wrongfully,0,2.09
13271,stimulate,0,2.09
13272,followed,2,2.09
13273,enjoyable,0,2.09
13274,depended,4,2.09
13275,fortitude,2,2.09
13276,thoughts,2,2.09
13277,condemnation,2,2.09
13278,travelled,2,2.09
13279,purchase,2,2.09
13280,extinguished,2,2.09
13281,imprisonment,2,2.09
13282,ignorant,2,2.09
13283,responsibility,2,2.09
13284,explained,2,2.09
13285,concealment,2,2.09
13286,relinquished,2,2.09
13287,conditionfully,0,2.09
13288,intelligible,4,2.09
13289,attached,2,2.09
13290,betrothal,6,2.09
13291,marriage,2,2.09
13292,entreated,4,2.09
13293,oblivious,0,2.09
13294,existence,4,2.09
13295,recalled,2,2.09
13296,planetree,2,2.09
13297,preserved,2,2.09
13298,definite,2,2.09
13299,remembrance,2,2.09
13300,supposed,2,2.09
13301,destroyed,2,2.09
13302,bastille,6,2.09
13303,prisoners,2,2.09
13304,populace,4,2.09
13305,discovered,2,2.09
13306,described,2,2.09
13307,besought,2,2.09
13308,herthough,2,2.09
13309,needlessto,0,2.09
13310,impressing,0,2.09
13311,reproach,2,2.09
13312,uniformly,0,2.09
13313,forgotten,2,2.09
13314,preservation,2,2.09
13315,grateful,2,2.09
13316,blessing,2,2.09
13317,overcoming,2,2.09
13318,expressly,2,2.09
13319,confided,2,2.09
13320,strongly,2,2.09
13321,despondency,4,2.09
13322,dangerous,2,2.09
13323,retrospect,0,2.09
13324,commended,2,2.09
13325,explained,2,2.09
13326,sentences,0,2.09
13327,grateful,4,2.09
13328,friendship,2,2.09
13329,attachment,2,2.09
13330,beckoned,2,2.09
13331,unaccountably,2,2.09
13332,released,2,2.09
13333,forgetfulness,0,2.09
13334,suffered,2,2.09
13335,difference,2,2.09
13336,oblivion,2,2.09
13337,unconscious,2,2.09
13338,happened,2,2.09
13339,fiftytwo,2,2.09
13340,composed,2,2.09
13341,thoughts,2,2.09
13342,difficult,2,2.09
13343,instrument,2,2.09
13344,terminate,2,2.09
13345,touching,2,2.09
13346,questions,2,2.09
13347,directed,2,2.09
13348,obtruded,2,2.09
13349,themselves,2,2.09
13350,countless,0,2.09
13351,connected,2,2.09
13352,conscious,2,2.09
13353,originated,2,2.09
13354,besetting,0,2.09
13355,gigantically,4,2.09
13356,disproportionate,0,2.09
13357,referred,2,2.09
13358,wondering,2,2.09
13359,wondering,2,2.09
13360,eccentric,2,2.09
13361,perplexed,2,2.09
13362,repeating,2,2.09
13363,distracting,2,2.09
13364,apprised,0,2.09
13365,summoned,2,2.09
13366,inasmuch,2,2.09
13367,tumbrils,2,2.09
13368,therefore,2,2.09
13369,resolved,2,2.09
13370,strengthen,6,2.09
13371,interval,2,2.09
13372,strengthen,8,2.09
13373,regularly,2,2.09
13374,different,2,2.09
13375,prisoner,4,2.09
13376,surprise,2,2.09
13377,measured,2,2.09
13378,devoutly,0,2.09
13379,thankful,2,2.09
13380,recovered,2,2.09
13381,selfpossession,0,2.09
13382,footsteps,2,2.09
13383,features,2,2.09
13384,cautionary,0,2.09
13385,something,2,2.09
13386,remarkable,2,2.09
13387,prisoner,4,2.09
13388,misdoubted,2,2.09
13389,apparition,4,2.09
13390,imagining,2,2.09
13391,prisoners,2,2.09
13392,expected,4,2.09
13393,scarcely,2,2.09
13394,apprehension,2,2.09
13395,suddenly,2,2.09
13396,prisoner,4,2.09
13397,accidentally,2,2.09
13398,possessed,2,2.09
13399,prisoner,4,2.09
13400,pressing,2,2.09
13401,emphatic,2,2.09
13402,entreaty,10,2.09
13403,addressed,4,2.09
13404,pathetic,0,2.09
13405,remember,4,2.09
13406,prisoner,4,2.09
13407,prisoner,4,2.09
13408,pressing,2,2.09
13409,lightning,2,2.09
13410,barefoot,0,2.09
13411,escaping,2,2.09
13412,wonderful,2,2.09
13413,quickness,4,2.09
13414,strength,2,2.09
13415,appeared,2,2.09
13416,supernatural,0,2.09
13417,prisoner,4,2.09
13418,accomplished,2,2.09
13419,attempted,2,2.09
13420,bitterness,0,2.09
13421,pressing,2,2.09
13422,bewildered,2,2.09
13423,prisoner,4,2.09
13424,question,2,2.09
13425,standing,2,2.09
13426,remember,4,2.09
13427,dictating,2,2.09
13428,comprehend,4,2.09
13429,remember,4,2.09
13430,prisoner,4,2.09
13431,chancing,0,2.09
13432,something,2,2.09
13433,directly,2,2.09
13434,dictated,0,2.09
13435,thankful,2,2.09
13436,vacantly,4,2.09
13437,something,2,2.09
13438,conscious,2,2.09
13439,impaired,2,2.09
13440,faculties,2,2.09
13441,disordered,2,2.09
13442,prisoner,4,2.09
13443,attention,2,2.09
13444,breathing,2,2.09
13445,cartonhis,0,2.09
13446,breastlooked,0,2.09
13447,steadily,2,2.09
13448,prisoner,4,2.09
13449,otherwise,2,2.09
13450,watchfully,0,2.09
13451,stealing,2,2.09
13452,opportunity,2,2.09
13453,otherwise,2,2.09
13454,prisoners,2,2.09
13455,otherwise,2,2.09
13456,trailing,0,2.09
13457,unintelligible,2,2.09
13458,prisoner,4,2.09
13459,reproachful,4,2.09
13460,nostrils,10,2.09
13461,struggled,2,2.09
13462,stretched,2,2.09
13463,insensible,2,2.09
13464,prisoner,4,2.09
13465,prisoner,4,2.09
13466,presented,2,2.09
13467,insensible,2,2.09
13468,answered,2,2.09
13469,business,2,2.09
13470,fiftytwo,2,2.09
13471,assistance,2,2.09
13472,nervously,4,2.09
13473,exchanged,2,2.09
13474,interview,2,2.09
13475,overpowered,2,2.09
13476,happened,2,2.09
13477,assistance,2,2.09
13478,trembling,2,2.09
13479,returned,2,2.09
13480,stamping,0,2.09
13481,precious,2,2.09
13482,yourself,2,2.09
13483,courtyard,2,2.09
13484,yourself,2,2.09
13485,carriage,2,2.09
13486,yourself,2,2.09
13487,yourself,2,2.09
13488,restorative,2,2.09
13489,remember,4,2.09
13490,withdrew,2,2.09
13491,forehead,2,2.09
13492,returned,2,2.09
13493,immediately,2,2.09
13494,contemplating,2,2.09
13495,afflicted,2,2.09
13496,guillotine,2,2.09
13497,afflicted,2,2.09
13498,aristocrat,2,2.09
13499,unconscious,2,2.09
13500,evremonde,2,2.09
13501,answered,2,2.09
13502,children,2,2.09
13503,straining,2,2.09
13504,listening,2,2.09
13505,listened,2,2.09
13506,suspicion,2,2.09
13507,footsteps,2,2.09
13508,passages,2,2.09
13509,breathing,2,2.09
13510,listened,2,2.09
13511,succession,6,2.09
13512,evremonde,2,2.09
13513,followed,2,2.09
13514,distance,2,2.09
13515,standing,2,2.09
13516,lamenting,4,2.09
13517,restless,2,2.09
13518,majority,2,2.09
13519,fiftytwo,2,2.09
13520,knowledge,2,2.09
13521,thrilled,0,2.09
13522,discovery,2,2.09
13523,observed,2,2.09
13524,evremonde,2,2.09
13525,touching,2,2.09
13526,seamstress,2,2.09
13527,murmured,2,2.09
13528,innocent,2,2.09
13529,plotting,4,2.09
13530,creature,2,2.09
13531,evremonde,2,2.09
13532,unwilling,2,2.09
13533,republic,6,2.09
13534,evremonde,2,2.09
13535,creature,2,2.09
13536,softened,2,2.09
13537,pitiable,2,2.09
13538,released,2,2.09
13539,evremonde,2,2.09
13540,condemned,2,2.09
13541,evremonde,2,2.09
13542,astonishment,2,2.09
13543,workworn,2,2.09
13544,hungerworn,0,2.09
13545,whispered,2,2.09
13546,stranger,2,2.09
13547,afternoon,2,2.09
13548,examined,2,2.09
13549,alexandre,2,2.09
13550,physician,2,2.09
13551,helpless,2,2.09
13552,inarticulately,0,2.09
13553,murmuring,6,2.09
13554,wandering,4,2.09
13555,apparently,2,2.09
13556,citizendoctor,0,2.09
13557,revolutionfever,0,2.09
13558,daughter,2,2.09
13559,apparently,2,2.09
13560,evremonde,2,2.09
13561,evremonde,2,2.09
13562,assignation,0,2.09
13563,elsewhere,2,2.09
13564,evremonde,2,2.09
13565,republican,2,2.09
13566,something,2,2.09
13567,remember,4,2.09
13568,advocate,0,2.09
13569,carriage,2,2.09
13570,apparently,2,2.09
13571,advocate,2,2.09
13572,represented,2,2.09
13573,separated,2,2.09
13574,displeasure,0,2.09
13575,republic,6,2.09
13576,displeasure,2,2.09
13577,republic,6,2.09
13578,necessarily,8,2.09
13579,previous,2,2.09
13580,questions,2,2.09
13581,alighted,6,2.09
13582,replying,2,2.09
13583,officials,0,2.09
13584,leisurely,0,2.09
13585,carriage,2,2.09
13586,leisurely,2,2.09
13587,countrypeople,0,2.09
13588,greedily,2,2.09
13589,aristocrat,2,2.09
13590,guillotine,2,2.09
13591,countersigned,0,2.09
13592,postilions,2,2.09
13593,citizensand,0,2.09
13594,carriage,2,2.09
13595,breathing,2,2.09
13596,insensible,2,2.09
13597,traveller,2,2.09
13598,clinging,2,2.09
13599,suspicion,2,2.09
13600,solitary,2,2.09
13601,buildings,2,2.09
13602,dyeworks,0,2.09
13603,tanneries,4,2.09
13604,leafless,0,2.09
13605,pavement,2,2.09
13606,sometimes,2,2.09
13607,skirting,0,2.09
13608,sometimes,2,2.09
13609,impatience,2,2.09
13610,runninghidingdoing,0,2.09
13611,anything,2,2.09
13612,stopping,2,2.09
13613,buildings,2,2.09
13614,solitary,2,2.09
13615,dyeworks,2,2.09
13616,tanneries,6,2.09
13617,cottages,2,2.09
13618,leafless,2,2.09
13619,deceived,2,2.09
13620,postinghouse,2,2.09
13621,leisurely,2,2.09
13622,leisurely,2,2.09
13623,likelihood,2,2.09
13624,leisurely,2,2.09
13625,existence,4,2.09
13626,leisurely,2,2.09
13627,postilions,2,2.09
13628,plaiting,0,2.09
13629,leisurely,2,2.09
13630,postilions,2,2.09
13631,additions,2,2.09
13632,dissatisfied,2,2.09
13633,overfraught,0,2.09
13634,outstrip,0,2.09
13635,postilions,2,2.09
13636,suddenly,2,2.09
13637,postilions,2,2.09
13638,exchange,4,2.09
13639,animated,2,2.09
13640,gesticulation,2,2.09
13641,haunches,0,2.09
13642,carriage,2,2.09
13643,understand,2,2.09
13644,guillotine,2,2.09
13645,fiftytwo,2,2.09
13646,fellowcitizen,2,2.09
13647,fortytwo,0,2.09
13648,guillotine,2,2.09
13649,handsomely,2,2.09
13650,beginning,2,2.09
13651,intelligibly,0,2.09
13652,together,2,2.09
13653,plunging,0,2.09
13654,knitting,2,2.09
13655,juncture,2,2.09
13656,fiftytwo,2,2.09
13657,vengeance,2,2.09
13658,revolutionary,2,2.09
13659,wineshop,2,2.09
13660,ministers,0,2.09
13661,woodsawyer,2,2.09
13662,participate,0,2.09
13663,conference,2,2.09
13664,distance,2,2.09
13665,satellite,0,2.09
13666,required,2,2.09
13667,undoubtedly,6,2.09
13668,republican,2,2.09
13669,vengeance,2,2.09
13670,protested,2,2.09
13671,vengeance,2,2.09
13672,lieutenants,0,2.09
13673,fellowcitizen,2,2.09
13674,republican,2,2.09
13675,deserved,2,2.09
13676,republic,6,2.09
13677,possesses,2,2.09
13678,confidence,2,2.09
13679,weaknesses,2,2.09
13680,dubiously,4,2.09
13681,interest,2,2.09
13682,evremonde,2,2.09
13683,exterminated,4,2.09
13684,charming,2,2.09
13685,reflected,2,2.09
13686,observed,2,2.09
13687,meditative,4,2.09
13688,enjoyment,2,2.09
13689,abstraction,2,2.09
13690,projects,0,2.09
13691,pursuing,2,2.09
13692,annihilation,4,2.09
13693,regarding,2,2.09
13694,sensibility,0,2.09
13695,therefore,2,2.09
13696,woodsawyer,2,2.09
13697,submission,2,2.09
13698,advanced,2,2.09
13699,touching,2,2.09
13700,prisoners,2,2.09
13701,weathers,6,2.09
13702,signalling,4,2.09
13703,sometimes,2,2.09
13704,sometimes,2,2.09
13705,gestures,2,2.09
13706,incidental,2,2.09
13707,imitation,0,2.09
13708,diversity,6,2.09
13709,transparently,0,2.09
13710,inquired,2,2.09
13711,patriotic,2,2.09
13712,citizeness,2,2.09
13713,fellowjurymen,4,2.09
13714,pondering,2,2.09
13715,observed,2,2.09
13716,signalling,6,2.09
13717,vengeance,2,2.09
13718,protestations,0,2.09
13719,admirable,2,2.09
13720,marvellous,2,2.09
13721,witnesses,2,2.09
13722,declared,10,2.09
13723,celestial,2,2.09
13724,executedyou,0,2.09
13725,question,2,2.09
13726,addressed,4,2.09
13727,woodsawyer,2,2.09
13728,hurriedly,2,2.09
13729,affirmative,2,2.09
13730,occasion,2,2.09
13731,republicans,14,2.09
13732,desolate,2,2.09
13733,republicans,14,2.09
13734,anything,2,2.09
13735,prevented,2,2.09
13736,enjoying,2,2.09
13737,pleasure,2,2.09
13738,afternoon,2,2.09
13739,contemplation,6,2.09
13740,national,2,2.09
13741,demonstrative,2,2.09
13742,suspected,2,2.09
13743,contemptuously,2,2.09
13744,defarges,2,2.09
13745,individual,2,2.09
13746,personal,2,2.09
13747,tonightcome,0,2.09
13748,information,2,2.09
13749,woodsawyer,2,2.09
13750,flattered,2,2.09
13751,citizeness,2,2.09
13752,citizeness,2,2.09
13753,embarrassed,0,2.09
13754,retreated,2,2.09
13755,confusion,2,2.09
13756,beckoned,2,2.09
13757,vengeance,2,2.09
13758,expounded,2,2.09
13759,awaiting,2,2.09
13760,mourning,2,2.09
13761,grieving,8,2.09
13762,republic,6,2.09
13763,sympathy,2,2.09
13764,admirable,2,2.09
13765,adorable,0,2.09
13766,exclaimed,2,2.09
13767,rapturously,0,2.09
13768,cherished,0,2.09
13769,vengeance,2,2.09
13770,embraced,2,2.09
13771,knitting,2,2.09
13772,lieutenants,2,2.09
13773,straight,2,2.09
13774,probably,2,2.09
13775,concourse,2,2.09
13776,willingly,2,2.09
13777,vengeance,2,2.09
13778,alacrity,0,2.09
13779,commencement,2,2.09
13780,tumbrils,2,2.09
13781,vengeance,2,2.09
13782,tumbrils,2,2.09
13783,slightly,2,2.09
13784,vengeance,2,2.09
13785,appreciative,2,2.09
13786,endowments,0,2.09
13787,dreadfully,2,2.09
13788,disfiguring,2,2.09
13789,ruthless,0,2.09
13790,fearless,4,2.09
13791,character,2,2.09
13792,readiness,2,2.09
13793,determination,2,2.09
13794,possessor,4,2.09
13795,firmness,2,2.09
13796,animosity,4,2.09
13797,instinctive,4,2.09
13798,recognition,2,2.09
13799,qualities,4,2.09
13800,troubled,2,2.09
13801,circumstances,2,2.09
13802,childhood,2,2.09
13803,brooding,2,2.09
13804,inveterate,0,2.09
13805,opportunity,2,2.09
13806,developed,2,2.09
13807,absolutely,2,2.09
13808,innocent,2,2.09
13809,forefathers,0,2.09
13810,daughter,2,2.09
13811,insufficient,2,2.09
13812,punishment,2,2.09
13813,hopeless,2,2.09
13814,encounters,0,2.09
13815,tomorrow,2,2.09
13816,carelessly,2,2.09
13817,becoming,2,2.09
13818,sharpened,2,2.09
13819,accoutred,6,2.09
13820,confident,2,2.09
13821,character,2,2.09
13822,habitually,2,2.09
13823,girlhood,0,2.09
13824,barefoot,2,2.09
13825,barelegged,0,2.09
13826,travelling,2,2.09
13827,completion,0,2.09
13828,difficulty,2,2.09
13829,attention,2,2.09
13830,desirable,2,2.09
13831,overloading,0,2.09
13832,importance,2,2.09
13833,occupied,2,2.09
13834,examining,0,2.09
13835,passengers,2,2.09
13836,proposed,2,2.09
13837,consideration,2,2.09
13838,lightest,2,2.09
13839,conveyance,2,2.09
13840,unencumbered,0,2.09
13841,overtake,0,2.09
13842,preceding,4,2.09
13843,facilitate,2,2.09
13844,progress,2,2.09
13845,precious,2,2.09
13846,arrangement,2,2.09
13847,rendering,2,2.09
13848,pressing,2,2.09
13849,emergency,0,2.09
13850,tortures,0,2.09
13851,suspense,2,2.09
13852,concluding,0,2.09
13853,arrangements,2,2.09
13854,elsedeserted,0,2.09
13855,consultation,0,2.09
13856,cruncher,2,2.09
13857,agitation,2,2.09
13858,starting,2,2.09
13859,courtyard,2,2.09
13860,carriage,2,2.09
13861,suspicion,2,2.09
13862,returned,2,2.09
13863,cruncher,2,2.09
13864,likewise,2,2.09
13865,distracted,2,2.09
13866,precious,2,2.09
13867,creatures,2,2.09
13868,incapable,2,2.09
13869,cruncher,2,2.09
13870,respectin,2,2.09
13871,returned,2,2.09
13872,cruncher,2,2.09
13873,respectin,2,2.09
13874,promises,2,2.09
13875,gracious,2,2.09
13876,excellent,2,2.09
13877,cruncher,2,2.09
13878,cruncher,2,2.09
13879,returned,2,2.09
